번호,발전기명,설비용량(MW),광역지역,세부지역,latitude,longitude,nearest_site_name,bell
447,에이에프영암태양광,0.992,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
2513,탑인프라영암태양광b,9.95553,전남,전남 강진군 도암면,34.546326,126.72772,강진군,False
17969,에이치와이중공업태양광,0.99,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
1916,에코제주에너지태양광,1.6230000000000002,전남,전남 화순군 이양면,34.887783,126.98832,보성군,True
1925,엔에스피영암태양광,0.4679999999999999,전남,전남 영암군 신북면,34.89027,126.69263,강진군,True
41293,엔에이치고흥태양광,0.975,전남,전남 고흥군 동강면,34.77936,127.333954,고흥,True
4668,엔텍솔라2호태양광발전소,0.49896,전남,전남 여수시 화양면,34.708126,127.613495,여수,False
4669,엔텍솔라4호태양광발전소,0.84888,전남,전남 여수시 화양면,34.708126,127.613495,여수,False
42761,영암테크노태양광#1,2.584,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
41592,여광강진태양광,0.4629999999999999,전남,전남 강진군 작천면,34.70422,126.77141,강진군,True
57241,여수엑스포태양광,2.219,전남,전남 여수시 덕충동,34.757614,127.74127,여수,False
45208,연지장흥태양광,0.4,전남,전남 장흥군 대덕읍,34.499393,126.888275,강진군,True
34209,영광송림리태양광,0.099,전남,전남 영광군 영광읍,35.27323,126.512825,영광군,False
1963,영광태양광,0.299,전남,전남 영광군 백수읍,35.283237,126.42081,영광군,True
2505,탑선전남태양광#2,1.3,전남,전남 해남군 화원면,34.670883,126.327705,목포,True
2504,탑선전남태양광#1,6.7,전남,전남 해남군 화원면,34.670883,126.327705,목포,True
62293,큰산태양광,0.397,전남,전남 완도군 신지면,34.33476,126.827194,완도,True
42683,영순태양광발전기,0.49932,전남,전남 여수시 율촌면,34.88194,127.57858,순천,True
53323,영암KIC태양광,2.99808,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
41641,여수안포리태양광발전2호,0.09747,전남,전남 여수시 화양면,34.708126,127.613495,여수,False
53334,(SUPEX 7E)성화산업#1 태양광발전소,0.15624,전남,전남 순천시 장선배기길,34.95201,127.52966,순천,True
64275,신안파워태양광#1,1.966,전남,전남 신안군 팔금면,34.785095,126.14245,목포,True
72978,히라이트영광태양광,0.231,전남,전남 영광군 법성면,35.362057,126.44602,영광군,True
16546,대호신안태양광,0.8079999999999999,전남,전남 신안군 팔금면,34.785095,126.14245,목포,True
4139,근우태양광발전소,0.099,전남,전남 해남군 문내면,34.597107,126.31405,진도군,False
9529,그린에스앤이태양광,0.096,전남,전남 함평군 해보면,35.18055,126.60114,영광군,False
48647,삼원쏠라텍 태양광발전소,0.99864,전남,전남 순천시 서면,34.994694,127.48832,순천,False
48646,삼원썬텍 태양광발전소,0.99864,전남,전남 순천시 서면,34.994694,127.48832,순천,False
47453,대호원포태양광,0.196,전남,전남 진도군 고군면,34.49048,126.34301,진도군,True
842,거금솔라파크태양광#1,5.354,전남,전남 고흥군,34.61108,127.284966,고흥,False
843,거금솔라파크태양광#2,7.394,전남,전남 고흥군,34.61108,127.284966,고흥,False
28299,삼우장흥태양광,0.3,전남,전남 장흥군 대덕읍,34.499393,126.888275,강진군,True
28169,삼성산업태양광,0.507,전남,전남 완도군 완도읍,34.31674,126.74554,완도,True
53486,삼성9-b호 태양광발전소,0.49248,전남,전남 고흥군 두원면,34.646606,127.273705,고흥,True
9487,그린쏠라에너지,0.456,전남,전남 함평군 해보면,35.18055,126.60114,영광군,False
13419,미래농산 4호,0.9711,전남,전남 해남군 산이면,34.64477,126.447845,해남,False
9445,그린솔라함평태양광,1.0,전남,전남 함평군 대동면,35.06898,126.531395,영광군,True
4715,삼성9-a호태양광발전소,0.49248,전남,전남 고흥군 두원면,34.646606,127.273705,고흥,True
9479,삼성8-b호태양광발전소,0.46647,전남,전남 고흥군 두원면,34.646606,127.273705,고흥,True
23003,삼성8-a호태양광발전소,0.4536,전남,전남 고흥군 두원면,34.646606,127.273705,고흥,True
103,그린솔라텍태양광,0.3879999999999999,전남,전남 진도군 고군면,34.49048,126.34301,진도군,True
845,거금솔라파크태양광#4,5.075,전남,전남 고흥군,34.61108,127.284966,고흥,False
844,거금솔라파크태양광#3,4.571000000000001,전남,전남 고흥군,34.61108,127.284966,고흥,False
1255,동양고속신안태양광,3.0,전남,전남 신안군 지도읍,35.061287,126.207466,목포,True
22692,미래발전태양광,0.0982799999999999,전남,전남 화순군 이양면,34.887783,126.98832,보성군,False
13444,삼당에코태양광,0.998,전남,전남 진도군 삼당리,34.428143,126.18819,진도군,False
1256,동양그린신안태양광,3.0,전남,전남 신안군 지도읍,35.061287,126.207466,목포,True
41237,삼성10호태양광발전소,0.916,전남,전남 고흥군 두원면,34.646606,127.273705,고흥,True
23002,삼성1호태양광발전소,0.99792,전남,전남 고흥군 도덕면,34.56674,127.177795,고흥,True
53485,삼성2호태양광발전소,0.99792,전남,전남 고흥군 도덕면,34.56674,127.177795,고흥,True
9478,삼성3호태양광발전소,0.99792,전남,전남 고흥군 도덕면,34.56674,127.177795,고흥,True
4674,삼성4호태양광발전소,0.97236,전남,전남 고흥군 도덕면,34.56674,127.177795,고흥,True
4714,삼성5호태양광발전소,0.97236,전남,전남 고흥군 도덕면,34.56674,127.177795,고흥,True
41161,삼성6호태양광발전소,0.99864,전남,전남 고흥군 도덕면,34.56674,127.177795,고흥,True
18792,삼성11호태양광발전소,0.90558,전남,전남 고흥군 두원면,34.646606,127.273705,고흥,True
18519,동양에너지신안태양광#2,4.3580000000000005,전남,전남 신안군 지도읍,35.061287,126.207466,목포,True
53347,강진청자박물관태양광,1.348,전남,전남 강진군 성전면,34.69269,126.70906,강진군,True
5763,강진에너지태양광,0.185,전남,전남 강진군 군동면,34.64488,126.81499,강진군,True
22293,문길태양광,0.06975,전남,전남 순천시 주암면,35.07679,127.23508,순천,False
48623,무한에너지 태양광,0.4953,전남,전남 무안군 청계면,34.911026,126.42885,목포,False
18533,동양태양광,0.199875,전남,전남 강진군 강진읍,34.6358,126.77352,강진군,False
967,금오에너지1호태양광,2.8386,전남,전남 해남군 황산면,34.576958,126.436485,해남,False
18625,동원강진태양광,1.0,전남,전남 강진군 도암면,34.546326,126.72772,강진군,True
1362,무안그린에너지태양광,1.694,전남,전남 완도군 노화읍,34.177868,126.57578,완도,False
1120,대산이엔씨태양광,0.32,전남,전남 함평군 해보면,35.18055,126.60114,영광군,True
48652,샛별에너지태양광,0.3978,전남,전남 순천시 주암면,35.07679,127.23508,순천,False
56042,금전햇빛1호태양광,2.0038400000000003,전남,전남 화순군 한천면,34.97787,126.99872,보성군,True
53325,SUPEXF태양광,0.8262,전남,전남 광양시 도이동,34.933994,127.66521000000002,광양시,True
53328,SUPEX3C태양광,0.49446,전남,전남 광양시 태인동,34.94348,127.74956,광양시,True
53327,SUPEX3B태양광,0.19296,전남,전남 광양시 태인동,34.94348,127.74956,광양시,True
53326,SUPEX3A태양광,0.59697,전남,전남 광양시 태인동,34.94348,127.74956,광양시,True
53324,SUPEX2태양광,1.476,전남,전남 광양시 도이동,34.91937626,127.6727036,광양시,True
10526,금월해남태양광,0.489,전남,전남 해남군 옥천면,34.567448,126.647865,해남,True
846,거금솔라파크태양광#5,2.6060000000000003,전남,전남 고흥군,34.61108,127.284966,고흥,False
10362,금성태양광,1.2,전남,전남 나주시 공산면,34.94333,126.60814,목포,True
56500,금성에너지태양광,2.9952,전남,전남 순천시 외서면,34.913742,127.27741,순천,True
16560,대호신안태양광#2,1.913,전남,전남 신안군 팔금면,34.785095,126.14245,목포,True
48579,물류명가 태양광발전소,1.27872,전남,전남 광양시 항만2로,34.92652167,127.6992133,광양시,True
22412,문정태양광,0.2339999999999999,전남,전남 보성군 노동면,34.799225,127.068146,보성군,True
1179,대현영광태양광,0.3,전남,전남 영광군 군남면,35.239697,126.4527,영광군,True
10196,금산1호태양광발전기,0.09975,전남,전남 함평군 함평읍,35.065376,126.52027,영광군,False
15226,대박3호태양광발전소,0.49962,전남,전남 해남군 마산면,34.621662,126.56814,해남,False
28740,상록태양광,0.099,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
35119,대불태양광,0.1969999999999999,전남,전남 무안군 몽탄면,34.930702,126.502014,목포,True
533,대산쏠라4호태양광,0.49856,전남,전남 순천시 석현동,34.98751,127.45506,순천,False
534,대산쏠라7호태양광,0.49856,전남,전남 순천시 석현동,34.98751,127.45506,순천,False
10222,금산전력태양광,0.099225,전남,전남 장성군 진원면,35.273144,126.83343,고창,False
962,금산태양광,9.0,전남,전남 신안군 안좌면,34.756084,126.124664,목포,False
112,금성무안태양광,0.3,전남,전남 무안군 몽탄면,34.930702,126.502014,목포,True
53339,YFTZ관리원주차장 태양광발전소,0.4992,전남,전남 순천시 해룡면,34.913723,127.537704,순천,True
63,가온길에너지태양광,2.8197,전남,전남 영광군 백수읍,35.283237,126.42081,영광군,False
29692,서광태양광,0.098825,전남,전남 순천시 별량면,34.874363,127.45194,순천,False
5965,거석태양광발전기,0.3155199999999999,전남,전남 담양군 용면,35.364952,126.98749,순창군,True
9446,그린솔라장흥태양광,0.995,전남,전남 장흥군 장평면,34.77366,126.97481,보성군,True
56512,보현에너지,2.9952,전남,전남 순천시 외서면,34.913742,127.27741,순천,True
24520,백양보성태양광,2.989,전남,전남 보성군 보성읍,34.76851,127.08013,보성군,True
25431,보성파워텍1호기,0.7782399999999999,전남,전남 나주시 동수동,34.976055,126.680664,목포,False
2325,백양사태양광,0.441,전남,전남 장성군 북이면,35.428738,126.808685,고창,True
24538,백옥태양광발전소,0.099,전남,전남 화순군 춘양면,34.95065,126.96002,보성군,False
7230,고운에너지태양광,0.996,전남,전남 고흥군 두원면,34.646606,127.273705,고흥,False
66009,보성1호태양광,1.0,전남,전남 보성군 득량면,34.762188,127.168686,보성군,True
25369,보생발전소,0.74592,전남,전남 장성군 삼서면,35.232185,126.646385,영광군,False
66723,고흥솔라태양광발전소,0.99234,전남,전남 고흥군 동강면,34.77936,127.333954,고흥,False
14502,담양석재태양광,3.0,전남,전남 담양군 무정면,35.2949,127.030106,순창군,False
8718,구슬3 태양광,0.0972,전남,전남 장성군 동화면,35.284283,126.7388,고창,False
7667,관마진도태양광,0.8,전남,전남 진도군 지산면,34.42565,126.16727,진도군,True
8547,구국태양광,0.497,전남,전남 보성군 노동면,34.799225,127.068146,보성군,True
13978,다솔태양광,0.099,전남,전남 고흥군 도덕면,34.56674,127.177795,고흥,False
14022,다스에너지태양광,0.995,전남,전남 화순군 북면,35.168083,127.13229,순창군,True
24874,베스트솔라태양광#1,2.776,전남,전남 해남군 황산면,34.576958,126.436485,해남,False
24875,베스트솔라태양광#2,0.934,전남,전남 해남군 황산면,34.576958,126.436485,해남,False
48634,보담에너지 태양광발전소,0.998,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,False
25215,보나태양광,0.288,전남,전남 나주시 봉황면,34.958294,126.78421000000002,강진군,False
902,광전사태양광,2.994,전남,전남 영광군 백수읍,35.283237,126.42081,영광군,False
291,별량삼숙태양광,0.9984,전남,전남 순천시 별량면,34.874363,127.45194,순천,False
18273,광양항황금물류센터태양광,1.1,전남,전남 광양시 항만7로,34.918846,127.67253,광양시,True
18268,광양항태양광,2.293,전남,전남 광양시 도이동,34.933994,127.66521000000002,광양시,True
24324,백경에너지 태양광발전소,0.28908,전남,전남 함평군 해보면,35.18055,126.60114,영광군,True
24997,별량그린에너지 태양광발전소,0.09928,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,False
48633,벧엘 태양광발전소,0.063875,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,False
2691,광양태양광,1.998,전남,전남 광양시 봉강면,35.011482,127.581215,순천,True
65910,광양로지스풀태양광,2.173,전남,전남 광양시 도이동,34.933994,127.66521000000002,광양시,True
55949,광성물류센터태양광,0.97578,전남,전남 장성군 남면,35.244305,126.81214,고창,True
24876,베스트솔라태양광#3,7.17,전남,전남 해남군 황산면,34.576958,126.436485,해남,False
891,광석고흥태양광,0.995,전남,전남 고흥군 도화면,34.51013,127.3173,고흥,True
13416,도우농산태양광,0.954,전남,전남 해남군 북일면,34.46416,126.67598999999998,해남,False
13442,복평태양광,1.7,전남,전남 해남군 해남읍,34.565205,126.59919,해남,False
195,도전에너지태양광,0.298,전남,전남 해남군 송지면,34.36964,126.51927,해남,True
1485,봉황태양광,0.496,전남,전남 나주시 봉황면,34.958294,126.78421000000002,강진군,True
27183,빛태양광,0.099,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
48572,경남2호 태양광발전소,1.554,전남,전남 광양시 태인동,34.94348,127.74956,광양시,True
9269,균남2호 태양광,0.4964,전남,전남 순천시 서면,34.994694,127.48832,순천,False
23113,미연쏠라태양광,0.099,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
56066,미암우리 6호 PV,0.99324,전남,전남 영암군 미암면,34.699265,126.5718,해남,False
1671,그린레일태양광,2.0,전남,전남 함평군 학교면,35.016914,126.53757,목포,True
27170,빛에너지태양광,0.288,전남,전남 나주시 봉황면,34.958294,126.78421000000002,강진군,True
22998,미성태양광,0.497,전남,전남 장성군 삼서면,35.232185,126.646385,영광군,True
16676,대흥태양광,0.6,전남,전남 함평군 손불면,35.143215,126.43173,영광군,True
2568,산소1호태양광,2.56956,전남,전남 해남군 황산면,34.576958,126.436485,해남,False
2569,산소2호태양광,2.61072,전남,전남 해남군 황산면,34.576958,126.436485,해남,False
1489,산소솔라태양광,2.28732,전남,전남 해남군 황산면,34.576958,126.436485,해남,False
48628,미르 태양광,0.34456,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,False
27886,산호태양광,1.642,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
56104,산나리태양광,2.7048,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
56275,삼구태양광,0.948,전남,전남 해남군 북일면,34.46416,126.67598999999998,해남,True
6370,경민 태양광발전소,0.0992,전남,전남 곡성군 목사동면,35.120766,127.299904,순천,False
27018,빛가람태양광b,0.496,전남,전남 나주시 봉황면,34.958294,126.78421000000002,강진군,True
1445,부곡한양태양광,0.996,전남,전남 해남군 황산면,34.576958,126.436485,해남,False
26128,부국태양광,0.099,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
55940,계웅산업 태양광발전기1,0.49896,전남,전남 보성군 벌교읍,34.84745,127.34151,순천,False
1202,덕암해남태양광,0.99,전남,전남 해남군 산이면,34.64477,126.447845,해남,True
6894,계림태양광,0.998,전남,전남 나주시 공산면,34.94333,126.60814,목포,True
6814,경훈영광태양광,0.3,전남,전남 영광군 영광읍,35.27323,126.512825,영광군,True
180,더함4호태양광,0.49896,전남,전남 해남군 북일면,34.46416,126.67598999999998,해남,True
23389,민쏠라에너지태양광,2.0,전남,전남 신안군 팔금면,34.785095,126.14245,목포,True
18449,동아영암태양광,0.662,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
1111,대동햇빛태양광,0.998,전남,전남 함평군 대동면,35.06898,126.531395,영광군,True
26548,북평 태양광,0.4992,전남,전남 해남군 북평면,34.408115,126.6254,완도,True
6539,경영태양광발전소,0.099,전남,전남 무안군 청계면,34.911026,126.42885,목포,False
9268,균남1호태양광,0.5,전남,전남 순천시 서면,34.994694,127.48832,순천,False
26856,비오앤태양광,1.3969999999999998,전남,전남 장성군 동화면,35.284283,126.7388,고창,True
17935,동국태양광,0.09648,전남,전남 함평군 해보면,35.18055,126.60114,영광군,False
61893,목포샤링태양광,0.325,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
56078,보대태양광,2.51076,전남,전남 해남군 황산면,34.576958,126.436485,해남,False
21915,목포문화방송 삼호송신소 제3태양광,0.99684,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
40564,성실3호 태양광발전소,0.99712,전남,전남 영광군 묘량면,35.257076,126.5432,영광군,False
1122,대성에너지태양광,0.48,전남,전남 영광군 영광읍,35.27323,126.512825,영광군,True
12800,남정영암태양광,0.5,전남,전남 영암군 신북면,34.89027,126.69263,강진군,True
1177,대한철강태양광,0.3710699999999999,전남,전남 함평군 해보면,35.18055,126.60114,영광군,True
2111,라태양광,0.696,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
19535,드림라인쏠라파워2호 화순2지점,0.5814,전남,전남 화순군 북면,35.168083,127.13229,순창군,False
19536,드림라인쏠라파워2호 화순1지점,0.5997600000000001,전남,전남 화순군 북면,35.168083,127.13229,순창군,False
1587,럭스솔라1호태양광,1.3764,전남,전남 해남군 화산면,34.491344,126.51519,해남,True
20304,리라태양광,0.81648,전남,전남 여수시 화양면,34.708126,127.613495,여수,True
48590,남도에너지 태양광발전소,0.99792,전남,전남 영광군 백수읍,35.283237,126.42081,영광군,False
1014,남계태양광,2.003,전남,전남 곡성군 삼기면,35.235886,127.211754,순창군,False
20526,마산태양광발전소,0.49962,전남,전남 해남군 마산면,34.621662,126.56814,해남,False
12311,남계고흥태양광,0.4,전남,전남 고흥군 도화면,34.51013,127.3173,고흥,True
1592,선일발전태양광,0.099,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
57595,GD해남태양광,0.499,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
16321,대창기계태양광,0.099,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
56515,선경태양광,2.9952,전남,전남 순천시 외서면,34.913742,127.27741,순천,True
30810,선경영암태양광,0.498,전남,전남 영암군 군서면,34.779514,126.650444,강진군,True
1056,녹색에너지2호태양광,0.72,전남,전남 광양시 도이동,34.933994,127.66521000000002,광양시,True
12180,낙안솔라9호 태양광발전소,0.099645,전남,전남 순천시 낙안면,34.908062,127.34625,순천,False
12179,낙안솔라8호 태양광발전소,0.099125,전남,전남 순천시 낙안면,34.908062,127.34625,순천,False
12171,낙안솔라10호 태양광발전소,0.099125,전남,전남 순천시 낙안면,34.908062,127.34625,순천,False
65872,농어촌영암태양광#2,1.492,전남,전남 영암군,34.80006,126.69676,강진군,True
30716,석창에너지태양광발전기,0.318,전남,전남 고흥군 금산면,34.459103,127.12508400000002,고흥,True
3517,JJHAE태양광,0.099,전남,전남 고흥군 과역면,34.68127,127.35987,고흥,False
48606,대융에너지태양광,0.49476,전남,전남 함평군 함평읍,35.065376,126.52027,영광군,False
32069,성실5호태양광발전소,0.24928,전남,전남 함평군 월야면,35.1801,126.632256,영광군,False
12886,남해강진제2태양광,2.0,전남,전남 강진군,34.642063,126.76721,강진군,True
12927,남희 태양광,0.49932,전남,전남 해남군 북평면,34.408115,126.6254,완도,True
1055,녹색에너지1호태양광,1.26,전남,전남 광양시 도이동,34.933994,127.66521000000002,광양시,True
53336,(SUPEX 7W)성화산업#1 태양광발전소,0.12369,전남,전남 순천시 장선배기길,34.95201,127.52966,순천,True
33861,솔라벤영광태양광,0.231,전남,전남 영광군 법성면,35.362057,126.44602,영광군,True
15953,대운태양광,0.099,전남,전남 무안군 삼향읍,34.823112,126.441605,목포,False
55973,네모이엔지태양광,0.7358399999999999,전남,전남 나주시 왕곡면,34.96816,126.66979,목포,False
15819,대영해남태양광,1.0,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
15778,대양에너지태양광,0.09984,전남,전남 목포시 율도동,34.805428,126.32464,목포,False
33239,세창1호태양광,0.49275,전남,전남 목포시 대양산단로,34.83137,126.403496,목포,False
53335,(SUPEX 8E)성화산업#2 태양광발전소,0.49959,전남,전남 순천시 장선배기길,34.95201,127.52966,순천,True
77,(유)경호에너지 태양광발전소,0.99792,전남,전남 나주시 다시면,35.019363,126.6373,영광군,False
48595,(유)너울에너지 태양광발전소,0.4004,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,False
19639,득량태양광발전소,0.099,전남,전남 함평군 함평읍,35.065376,126.52027,영광군,False
21032,매일태양광,0.496,전남,전남 순천시 서면,34.994694,127.48832,순천,False
48618,든솔에너지,0.39,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,False
48636,(유)봉남리솔라 태양광발전소,0.99856,전남,전남 영광군 염산면,35.217937,126.371796,영광군,False
1291,디에스쏠라태양광,2.995,전남,전남 영광군 백수읍,35.283237,126.42081,영광군,True
210,디에스에너지태양광,0.954,전남,전남 해남군 북일면,34.46416,126.67598999999998,해남,False
13394,디에이치태양광,0.995,전남,전남 보성군 득량면,34.762188,127.168686,보성군,True
375,(유)슬아에너지 태양광발전소,0.2964,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,False
1254,디와이신안태양광,3.0,전남,전남 신안군 지도읍,35.061287,126.207466,목포,True
48663,(유)썬에너팜태양광,0.99792,전남,전남 화순군 한천면,34.97787,126.99872,보성군,False
48728,(유)청광6호 태양광발전소,0.99856,전남,전남 영광군 염산면,35.217937,126.371796,영광군,False
32245,성원쏠라태양광,0.099,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
685,(유)한울에너지 태양광발전소,0.49725,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,False
15672,대신이엔텍 태양광,0.16555,전남,전남 나주시 반남면,34.903797,126.65176,목포,False
48594,내담에너지 태양광발전소,0.39785,전남,전남 영암군 학산면,34.726162,126.570045,해남,False
19724,디솔라나주태양광,0.4,전남,전남 나주시 반남면,34.903797,126.65176,목포,True
3630,JS에너지태양광,0.099,전남,전남 완도군 노화읍,34.177868,126.57578,완도,False
1033,남정수상장성태양광,0.283,전남,전남 장성군 삼서면,35.232185,126.646385,영광군,False
21303,명사태양광,0.69552,전남,전남 완도군 신지면,34.33476,126.827194,완도,True
10683,금호1호태양광발전기,0.099,전남,전남 함평군 함평읍,35.065376,126.52027,영광군,False
16357,대치에너지태양광발전소,0.09858,전남,전남 고흥군 과역면,34.68127,127.35987,고흥,False
16448,대한미래보성태양광,0.997,전남,전남 보성군 벌교읍,34.84745,127.34151,순천,True
13429,동해1호태양광,0.99275,전남,전남 해남군 황산면,34.576958,126.436485,해남,False
48621,동천1호태양광,0.7,전남,전남 완도군 노화읍,34.177868,126.57578,완도,True
48708,동천2호태양광,1.25,전남,전남 완도군 노화읍,34.177868,126.57578,완도,True
1068,능성태양광,1.998,전남,전남 장성군 삼계면,35.257862,126.66196,영광군,False
30296,서진13호 태양광발전소,0.99918,전남,전남 고흥군 점암면,34.65286,127.37947,고흥,False
1571,목사동에너지2호태양광,0.9747,전남,전남 곡성군 목사동면,35.120766,127.299904,순천,False
1268,동인태양광,2.9952,전남,전남 순천시 외서면,34.913742,127.27741,순천,True
18809,동진해남태양광,1.0,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
18732,동일영광태양광,0.6970000000000001,전남,전남 영광군 군서면,35.257828,126.4751,영광군,True
48608,대천리1호,0.49987,전남,전남 신안군 압해읍,34.865574,126.31247,목포,True
1075,다남솔라태양광,6.886,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
13684,늘품두드림태양광,0.099,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
1565,서영아이티태양광,0.902,전남,전남 해남군 황산면,34.576958,126.436485,해남,True
66724,다니엘태양광발전소,0.99864,전남,전남 고흥군 동강면,34.77936,127.333954,고흥,False
18718,동인에너지와우1호태양광,0.99495,전남,전남 나주시 봉황면,34.958294,126.78421000000002,강진군,False
21917,목포문화방송 삼호송신소 제1태양광,0.99684,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
40380,나주3호태양광,0.828,전남,전남 나주시 공산면,34.94333,126.60814,목포,True
21916,목포문화방송 삼호송신소 제2태양광,0.99684,전남,전남 영암군 삼호읍,34.74599,126.46919,목포,True
318,서호1호태양광,0.99673,전남,전남 순창군 동계면,35.43981064,127.2415765,순창군,False
13488,농촌공진도태양광,0.994,전남,전남 진도군 지산면,34.42565,126.16727,진도군,True
3898,MJ태양광,0.09984,전남,전남 목포시 율도동,34.805428,126.32464,목포,True
32925,SOLVIC2호 태양광발전소,0.7259399999999999,전남,전남 광양시 컨부두로,34.906853,127.66568,광양시,False
58704,진안황금8호태양광,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,전주,False
1640,군산베스틸5기태양광,0.64746,전북,전북 군산시 외항로,35.957043,126.59606,군산,True
1639,군산베스틸4기태양광,2.42352,전북,전북 군산시 외항로,35.957043,126.59606,군산,True
12989,내동태양광발전기,0.894,전북,전북 순창군 금과면,35.339638,127.08645,순창군,False
1641,군산베스틸6기태양광,2.11464,전북,전북 군산시 외항로,35.957043,126.59606,군산,True
60459,청석태양광,0.396,전북,전북 남원시 요천로,35.414013,127.396416,남원,True
4639,군산베스틸8기태양광,0.98496,전북,전북 군산시 외항로,35.957043,126.59606,군산,True
1306,디엔아이장교리태양광발전소,0.4968,전북,전북 남원시 운봉읍,35.439804,127.52891,남원,False
1642,군산베스틸7기태양광,0.24948,전북,전북 군산시 외항로,35.957043,126.59606,군산,True
267,백마태양광,0.49848,전북,전북 정읍시 산외면,35.621456,127.042046,정읍,False
43299,영호태양광,0.09747,전북,전북 완주군 구이면,35.73194,127.12076,전주,False
599,참길자동차학원태양광1호,0.099,전북,전북 부안군 부안읍,35.729607,126.73689,부안,False
43323,영화태양광발전소,0.099,전북,전북 김제시 순동,35.816376,126.91868999999998,부안,False
48743,영화태양광발전소_PV,0.49896,전북,전북 정읍시 감곡면,35.71489,126.928505,정읍,False
636,동연1호태양광발전,0.998865,전북,전북 익산시 황등면,36.004463,126.945076,군산,False
46265,우산태양광발전소,0.099,전북,전북 김제시 오정동,35.774906,126.91743999999998,부안,False
63411,태평태양광,0.95304,전북,전북 남원시 광치동,35.45556534,127.3937911,남원,False
4642,군산베스틸9기태양광,0.92016,전북,전북 군산시 외항로,35.957043,126.59606,군산,True
29885,군산복합2단계태양광,0.68608,전북,전북 군산시 구암로,35.988045,126.775024,군산,False
2340,군산오식도배수지태양광,0.84,전북,전북 군산시 오식도동,35.963173,126.56186,군산,True
24054,반야태양광,0.09855,전북,전북 부안군 주산면,35.671898,126.711075,부안,False
22156,무진장2호태양광발전소,0.49416,전북,전북 진안군 동향면,35.838146,127.56794,금산,False
46855,운성고창태양광,0.499,전북,전북 고창군 공음면,35.377926,126.51135,영광군,True
63641,토탈장수태양광,1.234,전북,전북 장수군 산서면,35.584194,127.39642,임실,True
43032,영주태양광,0.0999,전북,전북 김제시 용지면,35.853695,126.955505,전주,True
48715,우주3호태양광발전기,0.49446,전북,전북 장수군 계북면,35.78558,127.61253,함양군,True
48714,우주2호태양광발전기,0.49446,전북,전북 장수군 계북면,35.78558,127.61253,함양군,False
48713,우주1호태양광발전기,0.49446,전북,전북 장수군 계북면,35.78558,127.61253,함양군,False
49479,은숙태양광발전소,0.078,전북,전북 정읍시 북면,35.609222,126.892235,정읍,False
49464,은송예빈태양광발전소,0.099375,전북,전북 남원시 운봉읍,35.439804,127.52891,남원,True
56299,은성푸드태양광발전소,0.09856,전북,전북 익산시 여산면,36.03834688,127.0915243,전주,False
4650,진안황금태양광발전소,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,전주,False
56277,우재태양광발전소,0.99382,전북,전북 고창군 공음면,35.377926,126.51135,영광군,True
13069,내척 태양광,0.09845,전북,전북 남원시 내척동,35.440464,127.35913,남원,False
134,내일에너지태양광,0.99,전북,전북 김제시 황산면,35.794548,126.942635,전주,False
24865,베스코태양광 제4호,0.099,전북,전북 임실군 관촌면,35.673794,127.270805,임실,False
24864,베스코태양광 제2호,0.099,전북,전북 임실군 관촌면,35.673794,127.270805,임실,False
56372,진현태양광,0.49742,전북,전북 군산시 임피면,35.9826,126.85048,군산,False
2589,팜스코태양광#5,0.782,전북,전북 익산시 낭산면,36.07808,127.00985,부여,True
18688,동은태양광,0.09855,전북,전북 김제시 도장동,35.76807,126.94313,전주,True
13391,드림팜태양광,0.3979999999999999,전북,전북 부안군 보안면,35.612144,126.67128,부안,False
