,번호,발전기명,설비용량(MW),광역지역,세부지역,latitude,longitude,bell,지점0,지점번호0,latitude(지점)0,longitude(지점)0,지점1,지점번호1,latitude(지점)1,longitude(지점)1,지점2,지점번호2,latitude(지점)2,longitude(지점)2
628,733,화이트에너지태양광발전,0.5,전남,전남 해남군 문내면,34.597107,126.31405,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,해남,261,34.55375,126.56907
629,17966,한영산업태양광,0.88,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
630,700,해바라기영암태양광,0.999,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
631,2747,행복솔라태양광,0.347,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
632,56118,테크노파크 영암 발전소,0.49664,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
633,2459,케이에스쏠라태양광,0.82215,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
634,42762,영암테크노태양광#2,0.717,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
635,42739,영암군대불하수태양광#2,0.2387,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
636,447,에이에프영암태양광,0.992,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
637,17969,에이치와이중공업태양광,0.99,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
638,42761,영암테크노태양광#1,2.584,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
639,53323,영암KIC태양광,2.99808,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
640,27886,산호태양광,1.642,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
641,18449,동아영암태양광,0.662,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
642,61893,목포샤링태양광,0.325,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
643,21915,목포문화방송 삼호송신소 제3태양광,0.99684,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
644,2111,라태양광,0.696,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
645,21917,목포문화방송 삼호송신소 제1태양광,0.99684,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
646,21916,목포문화방송 삼호송신소 제2태양광,0.99684,전남,전남 영암군 삼호읍,34.74599,126.46919,TRUE,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151,해남,261,34.55375,126.56907
647,37963,심천태양광,0.298,전남,전남 완도군 신지면,34.33476,126.827194,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
648,62293,큰산태양광,0.397,전남,전남 완도군 신지면,34.33476,126.827194,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
649,21303,명사태양광,0.69552,전남,전남 완도군 신지면,34.33476,126.827194,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
650,56472,한태연2호,2.5056,전남,전남 광양시 봉강면,35.011482,127.581215,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
651,2691,광양태양광,1.998,전남,전남 광양시 봉강면,35.011482,127.581215,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
652,33977,솔라필드제5차1호 태양광,0.99072,전남,전남 신안군 도초면,34.703613,125.953415,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
653,33979,솔라필드제5차2호태양광,0.99072,전남,전남 신안군 도초면,34.703613,125.953415,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
654,33978,솔라필드제5차3호 태양광,0.99072,전남,전남 신안군 도초면,34.703613,125.953415,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
655,26245,해남부성태양광,0.5,전남,전남 해남군 옥천면,34.567448,126.647865,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,해남,261,34.55375,126.56907
656,10526,금월해남태양광,0.489,전남,전남 해남군 옥천면,34.567448,126.647865,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,해남,261,34.55375,126.56907
657,1402,해남화원장춘태양광,0.348,전남,전남 해남군 화원면,34.670883,126.327705,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
658,38784,씨케이해남태양광,1,전남,전남 해남군 화원면,34.670883,126.327705,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
659,46359,우수영해남태양광,1,전남,전남 해남군 화원면,34.670883,126.327705,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
660,2505,탑선전남태양광#2,1.3,전남,전남 해남군 화원면,34.670883,126.327705,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
661,2504,탑선전남태양광#1,6.7,전남,전남 해남군 화원면,34.670883,126.327705,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
662,56473,해뜸태양광발전소,1.9656,전남,전남 광양시 황길동,34.92376,127.65297,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
663,38713,지성태양광,0.22464,전남,전남 광양시 황길동,34.92376,127.65297,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
664,38367,썬아이강진태양광,0.487,전남,전남 강진군 칠량면,34.572662,126.79918,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,장흥,260,34.68886,126.91951
665,63254,태인강진태양광,0.47,전남,전남 강진군 칠량면,34.572662,126.79918,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,장흥,260,34.68886,126.91951
666,38073,써니고흥태양광,0.299,전남,전남 고흥군 포두면,34.52611816,127.405583,TRUE,고흥,262,34.61826,127.27572,여수,168,34.73929,127.74063,성산,188,33.38677,126.8802
667,37923,승덕군서태양광,0.66,전남,전남 영광군 군서면,35.257828,126.4751,TRUE,광주,156,35.17294,126.89156,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784
668,50549,이엔에스영광태양광,0.299,전남,전남 영광군 군서면,35.257828,126.4751,TRUE,광주,156,35.17294,126.89156,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784
669,18732,동일영광태양광,0.697,전남,전남 영광군 군서면,35.257828,126.4751,TRUE,광주,156,35.17294,126.89156,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784
670,1635,순천제강2기태양광,0.5,전남,전남 순천시 해룡면,34.913723,127.537704,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
671,56117,테크노파크 순천 본관동 2호 발전소,0.49664,전남,전남 순천시 해룡면,34.913723,127.537704,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
672,56116,테크노파크 순천 본관동 1호 발전소,0.49664,전남,전남 순천시 해룡면,34.913723,127.537704,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
673,53339,YFTZ관리원주차장 태양광발전소,0.4992,전남,전남 순천시 해룡면,34.913723,127.537704,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
674,53331,씨제이대한통운태양광,1.689,전남,전남 광양시 도이동,34.933994,127.66521,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
675,53325,SUPEXF태양광,0.8262,전남,전남 광양시 도이동,34.933994,127.66521,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
676,18268,광양항태양광,2.293,전남,전남 광양시 도이동,34.933994,127.66521,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
677,65910,광양로지스풀태양광,2.173,전남,전남 광양시 도이동,34.933994,127.66521,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
678,1056,녹색에너지2호태양광,0.72,전남,전남 광양시 도이동,34.933994,127.66521,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
679,1055,녹색에너지1호태양광,1.26,전남,전남 광양시 도이동,34.933994,127.66521,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
680,1746,신안성환태양광,1,전남,전남 신안군 지도읍,35.061287,126.207466,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
681,1705,수성이앤씨신안태양광,1,전남,전남 신안군 지도읍,35.061287,126.207466,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
682,47046,원광신안태양광,3,전남,전남 신안군 지도읍,35.061287,126.207466,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
683,1255,동양고속신안태양광,3,전남,전남 신안군 지도읍,35.061287,126.207466,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
684,1256,동양그린신안태양광,3,전남,전남 신안군 지도읍,35.061287,126.207466,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
685,18519,동양에너지신안태양광#2,4.358,전남,전남 신안군 지도읍,35.061287,126.207466,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
686,1254,디와이신안태양광,3,전남,전남 신안군 지도읍,35.061287,126.207466,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
687,12253,신안증도태양광,0.8,전남,전남 신안군,34.83364,126.35141,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
688,37162,신양고흥태양광,0.65,전남,전남 고흥군 도덕면,34.56674,127.177795,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
689,23002,삼성1호태양광발전소,0.99792,전남,전남 고흥군 도덕면,34.56674,127.177795,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
690,53485,삼성2호태양광발전소,0.99792,전남,전남 고흥군 도덕면,34.56674,127.177795,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
691,9478,삼성3호태양광발전소,0.99792,전남,전남 고흥군 도덕면,34.56674,127.177795,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
692,4674,삼성4호태양광발전소,0.97236,전남,전남 고흥군 도덕면,34.56674,127.177795,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
693,4714,삼성5호태양광발전소,0.97236,전남,전남 고흥군 도덕면,34.56674,127.177795,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
694,41161,삼성6호태양광발전소,0.99864,전남,전남 고흥군 도덕면,34.56674,127.177795,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
695,38672,쏠렉영광태양광,1,전남,전남 영광군 법성면,35.362057,126.44602,TRUE,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105,보령,235,36.32724,126.55744
696,72978,히라이트영광태양광,0.231,전남,전남 영광군 법성면,35.362057,126.44602,TRUE,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105,보령,235,36.32724,126.55744
697,33861,솔라벤영광태양광,0.231,전남,전남 영광군 법성면,35.362057,126.44602,TRUE,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105,보령,235,36.32724,126.55744
698,38667,쏠라팜장성태양광,0.297,전남,전남 장성군 북일면,35.374744,126.807335,TRUE,광주,156,35.17294,126.89156,고창군,251,35.42668,126.69724,정읍,245,35.56337,126.83904
699,1523,함평태양광,2,전남,전남 함평군 함평읍,35.065376,126.52027,TRUE,광주,156,35.17294,126.89156,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784
700,71732,환경과에너지7호태양광,0.297,전남,전남 보성군 노동면,34.799225,127.068146,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,장흥,260,34.68886,126.91951
701,22412,문정태양광,0.234,전남,전남 보성군 노동면,34.799225,127.068146,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,장흥,260,34.68886,126.91951
702,8547,구국태양광,0.497,전남,전남 보성군 노동면,34.799225,127.068146,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,장흥,260,34.68886,126.91951
703,37642,신태양영암태양광,0.5,전남,전남 영암군 도포면,34.845142,126.64369,TRUE,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151
704,39410,안산강진태양광,1,전남,전남 강진군 도암면,34.546326,126.72772,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,해남,261,34.55375,126.56907
705,18625,동원강진태양광,1,전남,전남 강진군 도암면,34.546326,126.72772,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,해남,261,34.55375,126.56907
706,2090,월출산영암태양광발전,0.348,전남,전남 영암군 영암읍,34.799744,126.70135,TRUE,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151
707,56360,준에너지태양광,2.9952,전남,전남 순천시 외서면,34.913742,127.27741,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,순천,174,35.0204,127.3694
708,56500,금성에너지태양광,2.9952,전남,전남 순천시 외서면,34.913742,127.27741,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,순천,174,35.0204,127.3694
709,56512,보현에너지,2.9952,전남,전남 순천시 외서면,34.913742,127.27741,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,순천,174,35.0204,127.3694
710,56515,선경태양광,2.9952,전남,전남 순천시 외서면,34.913742,127.27741,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,순천,174,35.0204,127.3694
711,1268,동인태양광,2.9952,전남,전남 순천시 외서면,34.913742,127.27741,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,순천,174,35.0204,127.3694
712,57011,준성태양광,0.696,전남,전남 보성군 복내면,34.893036,127.13125,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,순천,174,35.0204,127.3694
713,2100,유림솔라태양광,0.9936,전남,전남 장성군 북이면,35.428738,126.808685,TRUE,광주,156,35.17294,126.89156,고창군,251,35.42668,126.69724,정읍,245,35.56337,126.83904
714,62139,원덕태양광,0.878,전남,전남 장성군 북이면,35.428738,126.808685,TRUE,광주,156,35.17294,126.89156,고창군,251,35.42668,126.69724,정읍,245,35.56337,126.83904
715,545,장성북이일호태양광,0.6,전남,전남 장성군 북이면,35.428738,126.808685,TRUE,광주,156,35.17294,126.89156,고창군,251,35.42668,126.69724,정읍,245,35.56337,126.83904
716,2325,백양사태양광,0.441,전남,전남 장성군 북이면,35.428738,126.808685,TRUE,광주,156,35.17294,126.89156,고창군,251,35.42668,126.69724,정읍,245,35.56337,126.83904
717,577,주혁태양광,0.3,전남,전남 화순군 동면,35.029915,127.03851,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,순천,174,35.0204,127.3694
718,56373,찬들태양광,0.9936,전남,전남 해남군 북일면,34.46416,126.67599,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,해남,261,34.55375,126.56907
719,55911,진솔태양광발전소,0.49932,전남,전남 해남군 북일면,34.46416,126.67599,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,해남,261,34.55375,126.56907
720,56251,예다움태양광발전소,0.40077,전남,전남 해남군 북일면,34.46416,126.67599,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,해남,261,34.55375,126.56907
721,56275,삼구태양광,0.948,전남,전남 해남군 북일면,34.46416,126.67599,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,해남,261,34.55375,126.56907
722,180,더함4호태양광,0.49896,전남,전남 해남군 북일면,34.46416,126.67599,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,해남,261,34.55375,126.56907
723,46397,우쏠라에너지태양광,2.004,전남,전남 신안군 팔금면,34.785095,126.14245,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
724,64275,신안파워태양광#1,1.966,전남,전남 신안군 팔금면,34.785095,126.14245,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
725,16546,대호신안태양광,0.808,전남,전남 신안군 팔금면,34.785095,126.14245,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
726,16560,대호신안태양광#2,1.913,전남,전남 신안군 팔금면,34.785095,126.14245,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
727,23389,민쏠라에너지태양광,2,전남,전남 신안군 팔금면,34.785095,126.14245,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
728,48718,진상태양광,0.98118,전남,전남 순천시 석현동,34.98751,127.45506,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
729,559,정현에너지1호태양광,0.49536,전남,전남 순천시 석현동,34.98751,127.45506,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
730,48707,은진태양광,0.49536,전남,전남 순천시 석현동,34.98751,127.45506,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
731,440,에스제이에너지태양광,0.49536,전남,전남 순천시 석현동,34.98751,127.45506,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
732,48700,오솔라에너지발전기,0.49536,전남,전남 순천시 석현동,34.98751,127.45506,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
733,48280,유원미래태양광,1.47735,전남,전남 강진군 군동면,34.64488,126.81499,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,장흥,260,34.68886,126.91951
734,1831,양지태양광b,0.652049,전남,전남 강진군 군동면,34.64488,126.81499,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,장흥,260,34.68886,126.91951
735,5763,강진에너지태양광,0.185,전남,전남 강진군 군동면,34.64488,126.81499,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,장흥,260,34.68886,126.91951
736,49971,의신솔라에너지태양광,1.2,전남,전남 진도군 의신면,34.43928,126.28348,TRUE,완도,170,34.3959,126.70182,진도군,268,34.47296,126.25846,제주,184,33.51411,126.52969
737,2193,장성복합물류태양광,1.854,전남,전남 장성군 서삼면,35.330345,126.77006,TRUE,광주,156,35.17294,126.89156,고창,172,35.34824,126.599,고창군,251,35.42668,126.69724
738,2326,장성1호태양광,0.924,전남,전남 장성군 장성읍,35.303204,126.78527,TRUE,광주,156,35.17294,126.89156,고창,172,35.34824,126.599,고창군,251,35.42668,126.69724
739,52420,장산신안태양광#2,1.5,전남,전남 신안군 장산면,34.643204,126.148994,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
740,52419,장산신안태양광#1,1.5,전남,전남 신안군 장산면,34.643204,126.148994,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
741,50139,이디에이강진태양광,0.5,전남,전남 강진군 성전면,34.69269,126.70906,TRUE,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151
742,53347,강진청자박물관태양광,1.348,전남,전남 강진군 성전면,34.69269,126.70906,TRUE,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151
743,50184,이레태양광,0.09895,전남,전남 고흥군 점암면,34.65286,127.37947,TRUE,고흥,262,34.61826,127.27572,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
744,51623,일신영광태양광,0.3,전남,전남 영광군 군남면,35.239697,126.4527,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
745,60192,청강영광태양광,0.3,전남,전남 영광군 군남면,35.239697,126.4527,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
746,1179,대현영광태양광,0.3,전남,전남 영광군 군남면,35.239697,126.4527,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
747,50138,이디에이영암태양광,0.5,전남,전남 영암군 군서면,34.779514,126.650444,TRUE,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151
748,30810,선경영암태양광,0.498,전남,전남 영암군 군서면,34.779514,126.650444,TRUE,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151
749,4616,재원1태양광발전소,0.9954,전남,전남 영광군 염산면,35.217937,126.371796,TRUE,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784,흑산도,169,34.68719,125.45105
750,48431,유진태양광,0.995,전남,전남 화순군 북면,35.168083,127.13229,TRUE,광주,156,35.17294,126.89156,순천,174,35.0204,127.3694,순창군,254,35.37131,127.1286
751,49436,은성에너지태양광,0.995,전남,전남 화순군 북면,35.168083,127.13229,TRUE,광주,156,35.17294,126.89156,순천,174,35.0204,127.3694,순창군,254,35.37131,127.1286
752,64851,필정태양광,0.995,전남,전남 화순군 북면,35.168083,127.13229,TRUE,광주,156,35.17294,126.89156,순천,174,35.0204,127.3694,순창군,254,35.37131,127.1286
753,14022,다스에너지태양광,0.995,전남,전남 화순군 북면,35.168083,127.13229,TRUE,광주,156,35.17294,126.89156,순천,174,35.0204,127.3694,순창군,254,35.37131,127.1286
754,5944,존포1태양광(옛 존포태양광),0.994,전남,전남 신안군 존포리,34.69987,126.15013,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
755,39507,안좌신안존포태양광#1,0.197,전남,전남 신안군 존포리,34.69987,126.15013,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
756,39508,안좌신안존포태양광#2,0.197,전남,전남 신안군 존포리,34.69987,126.15013,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,흑산도,169,34.68719,125.45105
757,55040,제일산업태양광,0.672,전남,전남 담양군 무정면,35.2949,127.030106,TRUE,광주,156,35.17294,126.89156,순창군,254,35.37131,127.1286,정읍,245,35.56337,126.83904
758,49399,은성1호태양광,0.26,전남,전남 여수시 월하동,34.809097,127.664764,TRUE,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
759,52888,장흥솔라토피아,0.688,전남,전남 장흥군,34.681614,126.90706,TRUE,강진군,259,34.64456944,126.7840833,완도,170,34.3959,126.70182,장흥,260,34.68886,126.91951
760,26956,제2비케이에너지,0.5536,전남,전남 곡성군 삼기면,35.235886,127.211754,TRUE,광주,156,35.17294,126.89156,순천,174,35.0204,127.3694,순창군,254,35.37131,127.1286
761,26955,제1비케이에너지,0.5736,전남,전남 곡성군 삼기면,35.235886,127.211754,TRUE,광주,156,35.17294,126.89156,순천,174,35.0204,127.3694,순창군,254,35.37131,127.1286
762,53258,재희영암태양광,0.998,전남,전남 영암군 시종면,34.868587,126.607056,TRUE,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151
763,2023,용방해남태양광,0.9,전남,전남 해남군 산이면,34.64477,126.447845,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,해남,261,34.55375,126.56907
764,1202,덕암해남태양광,0.99,전남,전남 해남군 산이면,34.64477,126.447845,TRUE,목포,165,34.81732,126.38151,진도군,268,34.47296,126.25846,해남,261,34.55375,126.56907
765,56115,테크노파크 목포 본관동 발전소,0.45056,전남,전남 목포시 대양로,34.823997,126.4017,TRUE,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151
766,56114,테크노파크 목포 공장동 발전소,0.46592,전남,전남 목포시 대양로,34.823997,126.4017,TRUE,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.7840833,목포,165,34.81732,126.38151
767,42376,태인1호태양광,2.903,전남,전남 무안군 무안읍,34.99036238,126.4787368,TRUE,광주,156,35.17294,126.89156,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784
768,39571,알에이보성태양광,0.3,전남,전남 보성군 보성읍,34.76851,127.08013,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,장흥,260,34.68886,126.91951
769,24520,백양보성태양광,2.989,전남,전남 보성군 보성읍,34.76851,127.08013,TRUE,광주,156,35.17294,126.89156,보성군,258,34.76335,127.21226,장흥,260,34.68886,126.91951
770,64997,하나에너지장흥태양광,1,전남,전남 장흥군 대덕읍,34.499393,126.888275,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,장흥,260,34.68886,126.91951
771,45208,연지장흥태양광,0.4,전남,전남 장흥군 대덕읍,34.499393,126.888275,TRUE,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,장흥,260,34.68886,126.91951
