,date,hour,48683,4711,65561,56280,42342,18272,2065
7782,20201020.0,7.0,0.0048,0.0036,0.00036,0.00216,0.0019199999999999,0.00108,0.002304
7783,20201020.0,8.0,0.3408,0.1566,0.02592,0.11304,0.0710399999999999,0.03924,0.099504
7784,20201020.0,9.0,1.044,0.5382,0.11844,0.32688,0.2064,0.12276,0.303624
7785,20201020.0,10.0,1.6488,0.8892,0.1854,0.50688,0.3696,0.18828,0.466992
7786,20201020.0,11.0,2.004,1.1214,0.23004,0.62784,0.49632,0.09612,0.5735520000000001
7787,20201020.0,12.0,2.22,1.2456,0.2466,0.6854399999999999,0.5846399999999999,0.1720799999999999,0.63576
7788,20201020.0,13.0,2.2656,1.2636,0.18144,0.7135199999999999,0.6144000000000001,0.2361599999999999,0.5838479999999999
7789,20201020.0,14.0,1.7592,0.963,0.16848,0.49608,0.55392,0.198,0.51084
7790,20201020.0,15.0,1.6896,0.8388,0.2052,0.4320000000000001,0.4819199999999999,0.16776,0.28044
7791,20201020.0,16.0,1.2264000000000002,0.54,0.126,0.28368,0.33696,0.12816,0.220536
7792,20201020.0,17.0,0.5184,0.2466,0.03564,0.13248,0.1209599999999999,0.0604799999999999,0.110304
7793,20201020.0,18.0,0.036,0.018,0.0018,0.00864,0.0076799999999999,0.0036,0.008136
7794,20201020.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7795,20201020.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7796,20201020.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7797,20201020.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7798,20201020.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7799,20201020.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800,20201021.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7801,20201021.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7802,20201021.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7803,20201021.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7804,20201021.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7805,20201021.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7806,20201021.0,7.0,0.0072,0.0036,0.0007199999999999,0.00432,0.0009599999999999,0.00108,0.003312
7807,20201021.0,8.0,0.252,0.1404,0.0216,0.0576,0.05472,0.03024,0.0612
7808,20201021.0,9.0,0.5880000000000001,0.2466,0.04896,0.13032,0.1401599999999999,0.0673199999999999,0.117216
7809,20201021.0,10.0,0.7704000000000001,0.6534,0.10944,0.27216,0.17952,0.08208,0.203472
7810,20201021.0,11.0,1.1928,0.6822,0.10764,0.28224,0.30336,0.15552,0.34164
7811,20201021.0,12.0,1.0608,0.7524000000000001,0.10908,0.32688,0.26688,0.12276,0.3145679999999999
7812,20201021.0,13.0,0.5256000000000001,0.4716,0.07236,0.19944,0.12864,0.0727199999999999,0.182088
7813,20201021.0,14.0,0.5304,0.4302,0.0590399999999999,0.16632,0.1132799999999999,0.0586799999999999,0.148392
7814,20201021.0,15.0,0.24,0.171,0.02664,0.0741599999999999,0.05856,0.0306,0.069912
7815,20201021.0,16.0,0.0816,0.054,0.00684,0.02664,0.02016,0.00936,0.023256
7816,20201021.0,17.0,0.0648,0.054,0.00648,0.02304,0.01728,0.0072,0.016632
7817,20201021.0,18.0,0.0,0.0018,0.0,0.0007199999999999,0.0,0.0,0.0
7818,20201021.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7819,20201021.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7820,20201021.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7821,20201021.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7822,20201021.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7823,20201021.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7824,20201022.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7825,20201022.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7826,20201022.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7827,20201022.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7828,20201022.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7829,20201022.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7830,20201022.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7831,20201022.0,8.0,0.0648,0.0198,0.00324,0.01584,0.02112,0.00684,0.0174959999999999
7832,20201022.0,9.0,0.12,0.1116,0.02124,0.06192,0.03456,0.0108,0.04896
7833,20201022.0,10.0,0.2472,0.1962,0.03132,0.09,0.0758399999999999,0.02916,0.106128
7834,20201022.0,11.0,0.4608,0.297,0.0522,0.13896,0.14976,0.05292,0.172944
7835,20201022.0,12.0,0.4848,0.1998,0.04068,0.12168,0.15264,0.05364,0.189504
7836,20201022.0,13.0,0.3552,0.1872,0.0295199999999999,0.07776,0.11232,0.04104,0.0776159999999999
7837,20201022.0,14.0,0.3696,0.3906,0.0554399999999999,0.1728,0.09984,0.03708,0.140688
7838,20201022.0,15.0,0.2568,0.4032,0.0734399999999999,0.21528,0.06816,0.02052,0.157248
7839,20201022.0,16.0,0.3408,0.3006,0.04896,0.13896,0.10752,0.0414,0.122832
7840,20201022.0,17.0,0.1368,0.1152,0.01584,0.05112,0.04416,0.01584,0.045072
7841,20201022.0,18.0,0.012,0.0108,0.0007199999999999,0.00432,0.0038399999999999,0.00144,0.003312
7842,20201022.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7843,20201022.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7844,20201022.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7845,20201022.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7846,20201022.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7847,20201022.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7848,20201023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7849,20201023.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7850,20201023.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7851,20201023.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7852,20201023.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7853,20201023.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7854,20201023.0,7.0,0.0072,0.0018,0.00036,0.0007199999999999,0.0009599999999999,0.0007199999999999,0.00144
7855,20201023.0,8.0,0.3984,0.162,0.0216,0.12024,0.07776,0.0464399999999999,0.1089359999999999
7856,20201023.0,9.0,1.224,0.5958,0.12816,0.37224,0.28512,0.1479599999999999,0.343368
7857,20201023.0,10.0,1.8696,0.9846,0.20556,0.57024,0.4982399999999999,0.2235599999999999,0.5282640000000001
7858,20201023.0,11.0,2.2536,1.2384000000000002,0.25056,0.69912,0.6384000000000001,0.28224,0.6419520000000001
7859,20201023.0,12.0,2.4144,1.3788,0.2736,0.7653599999999999,0.72864,0.3063599999999999,0.702504
7860,20201023.0,13.0,2.4288000000000003,1.3878,0.27504,0.7596,0.75456,0.28728,0.707904
7861,20201023.0,14.0,2.2512000000000003,1.2744,0.25488,0.70632,0.71136,0.2844,0.649728
7862,20201023.0,15.0,1.9272,1.0818,0.2178,0.5976,0.61056,0.2343599999999999,0.545976
7863,20201023.0,16.0,1.344,0.7758,0.14112,0.4190399999999999,0.43296,0.1674,0.3841199999999999
7864,20201023.0,17.0,0.5736,0.3132,0.03204,0.15048,0.15072,0.0741599999999999,0.1246319999999999
7865,20201023.0,18.0,0.0336,0.0126,0.0007199999999999,0.0036,0.0067199999999999,0.00288,0.004032
7866,20201023.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7867,20201023.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7868,20201023.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7869,20201023.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7870,20201023.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7871,20201023.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7872,20201024.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7873,20201024.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7874,20201024.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7875,20201024.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7876,20201024.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7877,20201024.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7878,20201024.0,7.0,0.0072,0.0018,0.0,0.00144,0.0009599999999999,0.00108,0.001224
7879,20201024.0,8.0,0.384,0.1566,0.0216,0.11448,0.07392,0.045,0.103824
7880,20201024.0,9.0,1.1928,0.5778,0.1296,0.3636,0.2688,0.14328,0.33696
7881,20201024.0,10.0,1.788,0.9684,0.20196,0.55224,0.4809600000000001,0.21348,0.5088239999999999
7882,20201024.0,11.0,2.136,1.206,0.24984,0.68184,0.61824,0.2718,0.6221519999999999
7883,20201024.0,12.0,2.3280000000000003,1.3338,0.2707199999999999,0.74664,0.69696,0.30204,0.6936479999999999
7884,20201024.0,13.0,2.412,1.3572,0.2707199999999999,0.7387199999999999,0.72768,0.30204,0.697032
7885,20201024.0,14.0,2.2536,1.2708000000000002,0.25164,0.68112,0.69696,0.28008,0.64008
7886,20201024.0,15.0,1.8984,1.071,0.2124,0.58032,0.59904,0.2196,0.53496
7887,20201024.0,16.0,1.3344,0.7542,0.13788,0.40752,0.42432,0.16308,0.373248
7888,20201024.0,17.0,0.5472,0.2988,0.02988,0.14112,0.13824,0.07092,0.1180799999999999
7889,20201024.0,18.0,0.0312,0.0108,0.0007199999999999,0.0036,0.0067199999999999,0.00252,0.003672
7890,20201024.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7891,20201024.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7892,20201024.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7893,20201024.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7894,20201024.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7895,20201024.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7896,20201025.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7897,20201025.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7898,20201025.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7899,20201025.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7900,20201025.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7901,20201025.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7902,20201025.0,7.0,0.0048,0.0018,0.0,0.0,0.0009599999999999,0.0007199999999999,0.0007199999999999
7903,20201025.0,8.0,0.3648,0.153,0.01908,0.10872,0.072,0.04248,0.099432
7904,20201025.0,9.0,1.1736,0.5670000000000001,0.12492,0.35856,0.26784,0.13968,0.334584
7905,20201025.0,10.0,1.788,0.945,0.1944,0.53352,0.46848,0.21276,0.505728
7906,20201025.0,11.0,2.1576,1.1808,0.2343599999999999,0.64584,0.58272,0.26352,0.58536
7907,20201025.0,12.0,2.3232,1.278,0.26604,0.69984,0.6912,0.28512,0.6395759999999999
7908,20201025.0,13.0,2.3016,1.3194,0.26676,0.72288,0.7046399999999999,0.28368,0.660312
7909,20201025.0,14.0,2.1384000000000003,1.2204000000000002,0.24552,0.66528,0.6662399999999999,0.26676,0.613224
7910,20201025.0,15.0,1.7424000000000002,0.9954,0.198,0.52272,0.5596800000000001,0.22032,0.508464
7911,20201025.0,16.0,0.8112,0.6624,0.11124,0.31032,0.27264,0.1346399999999999,0.322632
7912,20201025.0,17.0,0.3528,0.2178,0.02844,0.08352,0.096,0.0378,0.0691919999999999
7913,20201025.0,18.0,0.024,0.0162,0.0018,0.00936,0.0096,0.00396,0.009864
7914,20201025.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7915,20201025.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7916,20201025.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7917,20201025.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7918,20201025.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7919,20201025.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7920,20201026.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7921,20201026.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7922,20201026.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7923,20201026.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7924,20201026.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7925,20201026.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7926,20201026.0,7.0,0.0072,0.0018,0.00036,0.0007199999999999,0.0009599999999999,0.0007199999999999,0.0012959999999999
7927,20201026.0,8.0,0.3144,0.1404,0.01944,0.09504,0.06624,0.0378,0.086328
7928,20201026.0,9.0,1.0752000000000002,0.522,0.11628,0.32976,0.24672,0.12996,0.304056
7929,20201026.0,10.0,1.68,0.8856,0.1839599999999999,0.50976,0.4435199999999999,0.20052,0.4811760000000001
7930,20201026.0,11.0,2.076,1.116,0.22824,0.62352,0.58848,0.2559599999999999,0.599256
7931,20201026.0,12.0,2.2488,1.2438,0.25092,0.6854399999999999,0.65952,0.27432,0.646992
7932,20201026.0,13.0,2.2056,1.2762,0.24984,0.6825600000000001,0.6691199999999999,0.279,0.6238079999999999
7933,20201026.0,14.0,1.8864,1.116,0.21852,0.59472,0.60288,0.2581199999999999,0.509688
7934,20201026.0,15.0,1.7064,0.9774,0.18828,0.5169600000000001,0.5164799999999999,0.21168,0.482616
7935,20201026.0,16.0,1.0896,0.5832,0.1119599999999999,0.31392,0.34464,0.13284,0.309312
7936,20201026.0,17.0,0.4824,0.2808,0.0324,0.1173599999999999,0.12672,0.05652,0.101808
7937,20201026.0,18.0,0.0144,0.009,0.00036,0.00216,0.0048,0.0018,0.002304
7938,20201026.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7939,20201026.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7940,20201026.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7941,20201026.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7942,20201026.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7943,20201026.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7944,20201027.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7945,20201027.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7946,20201027.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7947,20201027.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7948,20201027.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7949,20201027.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7950,20201027.0,7.0,0.0048,0.0018,0.0,0.0007199999999999,0.0009599999999999,0.0007199999999999,0.00108
7951,20201027.0,8.0,0.2784,0.126,0.02124,0.0864,0.072,0.03312,0.078192
7952,20201027.0,9.0,0.8496,0.4554,0.09252,0.2707199999999999,0.2112,0.10188,0.25884
7953,20201027.0,10.0,1.44,0.8009999999999999,0.1674,0.4428,0.37824,0.17064,0.419616
7954,20201027.0,11.0,1.8768,1.0458,0.20844,0.5846399999999999,0.52992,0.23544,0.5415840000000001
7955,20201027.0,12.0,2.1264000000000003,1.1808,0.23724,0.6321599999999999,0.61344,0.25488,0.5981759999999999
7956,20201027.0,13.0,2.0736,1.1736,0.2322,0.63432,0.6288,0.25704,0.6010559999999999
7957,20201027.0,14.0,1.8912,1.0728,0.21636,0.57744,0.57504,0.24084,0.551592
7958,20201027.0,15.0,1.548,0.8694000000000001,0.17604,0.47016,0.46848,0.19332,0.444672
7959,20201027.0,16.0,0.9888,0.5670000000000001,0.1047599999999999,0.29664,0.31104,0.12564,0.279936
7960,20201027.0,17.0,0.3432,0.1944,0.02556,0.0986399999999999,0.09984,0.0464399999999999,0.0871919999999999
7961,20201027.0,18.0,0.0144,0.0108,0.0007199999999999,0.00288,0.0048,0.0018,0.0030239999999999
7962,20201027.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7963,20201027.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7964,20201027.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7965,20201027.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7966,20201027.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7967,20201027.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7968,20201028.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7969,20201028.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7970,20201028.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7971,20201028.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7972,20201028.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7973,20201028.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7974,20201028.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7975,20201028.0,8.0,0.0384,0.0162,0.00108,0.00864,0.01248,0.0054,0.009144
7976,20201028.0,9.0,0.1656,0.1314,0.01944,0.06552,0.04896,0.0198,0.0472319999999999
7977,20201028.0,10.0,0.4824,0.3168,0.0622799999999999,0.18072,0.144,0.06012,0.15156
7978,20201028.0,11.0,0.8208000000000001,0.3852,0.1512,0.37728,0.29568,0.126,0.364248
7979,20201028.0,12.0,0.7559999999999999,0.4338,0.15264,0.19584,0.2841599999999999,0.11844,0.1548719999999999
7980,20201028.0,13.0,1.02,0.9882,0.20016,0.26496,0.30912,0.12888,0.34668
7981,20201028.0,14.0,1.8264,1.0782,0.20556,0.5544,0.5481600000000001,0.21924,0.508536
7982,20201028.0,15.0,1.416,0.9108,0.18144,0.468,0.41088,0.15372,0.3679199999999999
7983,20201028.0,16.0,0.8856,0.5544,0.1119599999999999,0.2988,0.25824,0.10764,0.266112
7984,20201028.0,17.0,0.3216,0.2178,0.02556,0.0986399999999999,0.09216,0.04032,0.092304
7985,20201028.0,18.0,0.0096,0.0126,0.0007199999999999,0.00216,0.0038399999999999,0.00144,0.001584
7986,20201028.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7987,20201028.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7988,20201028.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7989,20201028.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7990,20201028.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7991,20201028.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7992,20201029.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7993,20201029.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7994,20201029.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7995,20201029.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7996,20201029.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7997,20201029.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7998,20201029.0,7.0,0.0048,0.0,0.00036,0.0,0.0,0.0007199999999999,0.0007199999999999
7999,20201029.0,8.0,0.2496,0.1242,0.0169199999999999,0.07848,0.0566399999999999,0.0295199999999999,0.0688319999999999
8000,20201029.0,9.0,0.9816,0.4896,0.10404,0.2988,0.21984,0.11592,0.2726639999999999
8001,20201029.0,10.0,1.6008,0.8442000000000001,0.17424,0.4788,0.40896,0.19044,0.446976
8002,20201029.0,11.0,2.004,1.0692000000000002,0.21708,0.5868,0.54528,0.23904,0.576144
8003,20201029.0,12.0,2.2128,1.197,0.2491199999999999,0.67392,0.55392,0.27288,0.6256079999999999
8004,20201029.0,13.0,2.2968,1.1214,0.24336,0.67608,0.6,0.27864,0.5889599999999999
8005,20201029.0,14.0,1.6608,0.9486,0.18648,0.5421600000000001,0.49344,0.22068,0.547848
8006,20201029.0,15.0,1.3368,0.6156,0.15516,0.3693599999999999,0.40224,0.14904,0.34488
8007,20201029.0,16.0,0.7272000000000001,0.4536,0.07848,0.2347199999999999,0.2256,0.09108,0.24048
8008,20201029.0,17.0,0.3504,0.2088,0.02592,0.0864,0.09792,0.04464,0.0841679999999999
8009,20201029.0,18.0,0.0144,0.009,0.0007199999999999,0.0036,0.00576,0.00216,0.0029519999999999
8010,20201029.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8011,20201029.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8012,20201029.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8013,20201029.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8014,20201029.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8015,20201029.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8016,20201030.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8017,20201030.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8018,20201030.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8019,20201030.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8020,20201030.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8021,20201030.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8022,20201030.0,7.0,0.0024,0.0018,0.0,0.0,0.0,0.00036,0.000576
8023,20201030.0,8.0,0.2424,0.1152,0.0162,0.07632,0.05376,0.0306,0.067608
8024,20201030.0,9.0,0.9912,0.4896,0.11016,0.31032,0.2112,0.1180799999999999,0.286848
8025,20201030.0,10.0,1.4112,0.8424,0.1782,0.49968,0.28704,0.16344,0.38988
8026,20201030.0,11.0,1.8384,1.0872,0.23148,0.486,0.51264,0.2109599999999999,0.321696
8027,20201030.0,12.0,1.3296,1.2618,0.24516,0.67752,0.4032,0.1465199999999999,0.584208
8028,20201030.0,13.0,1.8696,0.8946000000000001,0.1224,0.62352,0.3427199999999999,0.20484,0.633744
8029,20201030.0,14.0,2.052,0.477,0.12312,0.53928,0.62976,0.17532,0.442584
8030,20201030.0,15.0,1.6896,0.6156,0.1026,0.55224,0.31968,0.1728,0.19584
8031,20201030.0,16.0,1.032,0.5634,0.09072,0.30024,0.312,0.14184,0.119448
8032,20201030.0,17.0,0.3576,0.2106,0.02052,0.08424,0.0864,0.04428,0.087624
8033,20201030.0,18.0,0.0144,0.0054,0.00036,0.00216,0.00576,0.0018,0.003672
8034,20201030.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,20201030.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8036,20201030.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,20201030.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8038,20201030.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8039,20201030.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8040,20201031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8041,20201031.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8042,20201031.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8043,20201031.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8044,20201031.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8045,20201031.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8046,20201031.0,7.0,0.0048,0.0018,0.00036,0.00144,0.0009599999999999,0.00036,0.00144
8047,20201031.0,8.0,0.2136,0.126,0.01908,0.07488,0.0307199999999999,0.0144,0.067104
8048,20201031.0,9.0,0.9696,0.4788,0.1062,0.29016,0.12768,0.0702,0.259776
8049,20201031.0,10.0,1.4568,0.8009999999999999,0.1591199999999999,0.486,0.3427199999999999,0.16236,0.448992
8050,20201031.0,11.0,1.296,1.0836,0.2235599999999999,0.61344,0.44544,0.17712,0.4683600000000001
8051,20201031.0,12.0,2.1528,1.2042000000000002,0.24588,0.67392,0.63456,0.27,0.590112
8052,20201031.0,13.0,1.8336,0.9324,0.18864,0.62136,0.5577599999999999,0.24804,0.644328
8053,20201031.0,14.0,1.7472,1.107,0.2214,0.6192000000000001,0.5616,0.2365199999999999,0.57168
8054,20201031.0,15.0,1.4832,0.9306,0.17964,0.4896,0.47616,0.19332,0.462096
8055,20201031.0,16.0,1.0128,0.5328,0.1026,0.3132,0.31104,0.13572,0.280368
8056,20201031.0,17.0,0.2688,0.1656,0.02628,0.0864,0.0758399999999999,0.03096,0.088488
8057,20201031.0,18.0,0.0336,0.018,0.00108,0.00432,0.01056,0.00432,0.0075599999999999
8058,20201031.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8059,20201031.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8060,20201031.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8061,20201031.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8062,20201031.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8063,20201031.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8064,20201101.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8065,20201101.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8066,20201101.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8067,20201101.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8068,20201101.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8069,20201101.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8070,20201101.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8071,20201101.0,8.0,0.0528,0.009,0.0018,0.01368,0.0163199999999999,0.00612,0.01188
8072,20201101.0,9.0,0.1608,0.0558,0.0126,0.05616,0.04512,0.01764,0.057816
8073,20201101.0,10.0,0.24,0.1206,0.01728,0.06696,0.0710399999999999,0.0288,0.069336
8074,20201101.0,11.0,0.2616,0.1818,0.0342,0.10584,0.0768,0.0338399999999999,0.080208
8075,20201101.0,12.0,0.408,0.2556,0.03744,0.1224,0.1209599999999999,0.04176,0.13248
8076,20201101.0,13.0,0.1488,0.1818,0.0169199999999999,0.0604799999999999,0.0576,0.02844,0.07524
8077,20201101.0,14.0,0.1224,0.1458,0.01296,0.0576,0.08064,0.0486,0.110736
8078,20201101.0,15.0,0.1656,0.0756,0.01116,0.04752,0.06624,0.03312,0.05256
8079,20201101.0,16.0,0.1104,0.0594,0.00792,0.0432,0.03648,0.0144,0.039312
8080,20201101.0,17.0,0.0312,0.0342,0.00396,0.04608,0.00864,0.00504,0.02952
